customer_id,industry,signup_date,subscription_tier,mrr,churn_status,churn_date
CUST-03897,Education,2025-09-22,Enterprise,199,Active,
CUST-03898,Healthcare,2025-08-24,Basic,19,Active,
CUST-03899,Education,2024-07-12,Pro,49,Active,
CUST-03900,Healthcare,2025-07-02,Enterprise,199,Active,
CUST-03901,Finance,2024-10-28,Pro,49,Active,
CUST-03902,Tech,2024-06-01,Pro,49,Active,
CUST-03903,Tech,2024-12-01,Enterprise,199,Active,
CUST-03904,Finance,2024-09-10,Basic,19,Active,
CUST-03905,Tech,2024-02-24,Basic,19,Active,
CUST-03906,Tech,2025-10-06,Basic,19,Active,
CUST-03907,Tech,2024-10-13,Pro,49,Active,
CUST-03908,Tech,2024-05-09,Pro,49,Active,
CUST-03909,Education,2025-06-04,Pro,49,Active,
CUST-03910,Tech,2025-08-21,Pro,49,Churned,2025-12-07
CUST-03911,Finance,2025-05-15,Pro,49,Active,
CUST-03912,Finance,2024-08-02,Pro,49,Active,
CUST-03913,Tech,2026-01-14,Basic,19,Active,
CUST-03914,Education,2024-03-24,Enterprise,199,Churned,2024-08-20
CUST-03915,Tech,2025-04-26,Basic,19,Active,
CUST-03916,Healthcare,2025-11-10,Pro,49,Active,
CUST-03917,Finance,2025-09-21,Enterprise,199,Active,
CUST-03918,Retail,2024-03-07,Basic,19,Active,
CUST-03919,Retail,2024-06-20,Enterprise,199,Churned,2024-08-22
CUST-03920,Tech,2025-06-04,Pro,49,Churned,2025-08-20
CUST-03921,Finance,2025-02-01,Basic,19,Active,
CUST-03922,Tech,2026-02-08,Basic,19,Active,
CUST-03923,Healthcare,2025-10-22,Pro,49,Active,
CUST-03924,Tech,2026-02-08,Pro,49,Churned,2026-03-31
CUST-03925,Healthcare,2025-06-05,Basic,19,Active,
CUST-03926,Retail,2025-01-18,Basic,19,Active,
CUST-03927,Finance,2025-05-25,Enterprise,199,Active,
CUST-03928,Tech,2025-06-15,Pro,49,Active,
CUST-03929,Education,2025-04-20,Basic,19,Active,
CUST-03930,Finance,2024-07-02,Basic,19,Active,
CUST-03931,Tech,2024-11-25,Pro,49,Active,
CUST-03932,Retail,2025-12-30,Basic,19,Active,
CUST-03933,Finance,2025-01-17,Pro,49,Churned,2025-03-08
CUST-03934,Finance,2025-06-22,Pro,49,Active,
CUST-03935,Healthcare,2025-12-12,Basic,19,Active,
CUST-03936,Finance,2025-05-09,Pro,49,Churned,2025-07-25
CUST-03937,Tech,2026-01-02,Pro,49,Active,
CUST-03938,Tech,2025-05-21,Basic,19,Active,
CUST-03939,Tech,2025-04-30,Pro,49,Active,
CUST-03940,Healthcare,2024-10-01,Pro,49,Active,
CUST-03941,Tech,2025-08-18,Basic,19,Active,
CUST-03942,Tech,2025-02-14,Basic,19,Active,
CUST-03943,Tech,2025-10-15,Pro,49,Churned,2025-11-29
CUST-03944,Healthcare,2025-08-20,Pro,49,Active,
CUST-03945,Tech,2025-10-27,Pro,49,Active,
CUST-03946,Tech,2024-02-07,Basic,19,Active,
CUST-03947,Retail,2024-07-31,Basic,19,Active,
CUST-03948,Healthcare,2024-08-12,Basic,19,Active,
CUST-03949,Finance,2024-07-26,Pro,49,Active,
CUST-03950,Finance,2025-04-07,Basic,19,Active,
CUST-03951,Tech,2024-08-28,Basic,19,Active,
CUST-03952,Tech,2025-02-09,Basic,19,Active,
CUST-03953,Retail,2024-08-11,Basic,19,Active,
CUST-03954,Tech,2024-11-09,Pro,49,Active,
CUST-03955,Tech,2025-03-11,Basic,19,Active,
CUST-03956,Finance,2025-01-21,Basic,19,Active,
CUST-03957,Tech,2025-08-08,Basic,19,Active,
CUST-03958,Healthcare,2024-06-09,Pro,49,Active,
CUST-03959,Tech,2025-01-18,Pro,49,Churned,2025-05-23
CUST-03960,Finance,2024-09-17,Enterprise,199,Active,
CUST-03961,Tech,2025-07-17,Enterprise,199,Active,
CUST-03962,Tech,2024-03-27,Pro,49,Churned,2024-09-22
CUST-03963,Tech,2024-05-17,Enterprise,199,Active,
CUST-03964,Education,2026-02-08,Enterprise,199,Active,
CUST-03965,Finance,2024-03-27,Basic,19,Active,
CUST-03966,Finance,2024-10-29,Basic,19,Active,
CUST-03967,Tech,2025-03-31,Pro,49,Active,
CUST-03968,Healthcare,2025-06-15,Pro,49,Active,
CUST-03969,Healthcare,2024-12-26,Basic,19,Active,
CUST-03970,Tech,2024-08-23,Basic,19,Active,
CUST-03971,Tech,2025-08-20,Pro,49,Active,
CUST-03972,Finance,2024-02-12,Basic,19,Active,
CUST-03973,Education,2025-04-21,Basic,19,Active,
CUST-03974,Retail,2025-06-08,Basic,19,Active,
CUST-03975,Tech,2025-09-28,Pro,49,Active,
CUST-03976,Retail,2024-12-10,Pro,49,Active,
CUST-03977,Healthcare,2025-03-12,Basic,19,Active,
CUST-03978,Retail,2025-04-06,Basic,19,Active,
CUST-03979,Retail,2025-04-23,Basic,19,Active,
CUST-03980,Tech,2025-03-18,Pro,49,Churned,2025-08-12
CUST-03981,Healthcare,2025-02-22,Basic,19,Active,
CUST-03982,Tech,2025-01-11,Pro,49,Active,
CUST-03983,Healthcare,2025-05-24,Basic,19,Active,
CUST-03984,Tech,2024-11-20,Pro,49,Churned,2025-03-10
CUST-03985,Finance,2024-10-06,Basic,19,Churned,2025-03-24
CUST-03986,Finance,2025-01-26,Basic,19,Active,
CUST-03987,Tech,2024-01-26,Pro,49,Active,
CUST-03988,Tech,2024-07-02,Pro,49,Active,
CUST-03989,Tech,2025-03-28,Pro,49,Active,
CUST-03990,Tech,2024-08-27,Pro,49,Active,
CUST-03991,Retail,2024-09-28,Pro,49,Active,
CUST-03992,Finance,2025-10-22,Basic,19,Active,
CUST-03993,Finance,2024-03-18,Basic,19,Churned,2024-07-16
CUST-03994,Tech,2025-01-02,Basic,19,Active,
CUST-03995,Tech,2024-03-25,Enterprise,199,Active,
CUST-03996,Finance,2024-10-28,Basic,19,Active,
CUST-03997,Healthcare,2025-05-28,Basic,19,Active,
CUST-03998,Tech,2025-06-09,Basic,19,Churned,2025-08-06
CUST-03999,Retail,2025-07-13,Pro,49,Churned,2025-11-13
CUST-04000,Finance,2025-10-21,Pro,49,Active,
CUST-04001,Tech,2024-03-21,Basic,19,Active,
CUST-04002,Finance,2024-10-10,Basic,19,Active,
CUST-04003,Tech,2024-08-21,Pro,49,Active,
CUST-04004,Healthcare,2024-04-10,Pro,49,Active,
CUST-04005,Retail,2024-05-01,Basic,19,Active,
CUST-04006,Retail,2024-03-14,Basic,19,Active,
CUST-04007,Retail,2025-01-03,Basic,19,Active,
CUST-04008,Healthcare,2024-02-09,Pro,49,Active,
CUST-04009,Finance,2025-07-13,Basic,19,Active,
CUST-04010,Tech,2024-07-24,Pro,49,Active,
CUST-04011,Tech,2024-12-07,Enterprise,199,Active,
CUST-04012,Finance,2024-07-20,Enterprise,199,Active,
CUST-04013,Tech,2025-11-22,Pro,49,Churned,2026-03-31
CUST-04014,Retail,2024-12-03,Pro,49,Active,
CUST-04015,Retail,2024-09-13,Basic,19,Active,
CUST-04016,Tech,2024-11-05,Basic,19,Active,
CUST-04017,Finance,2026-02-02,Enterprise,199,Churned,2026-03-31
CUST-04018,Healthcare,2026-02-25,Basic,19,Active,
CUST-04019,Retail,2025-11-30,Enterprise,199,Active,
CUST-04020,Healthcare,2024-10-08,Pro,49,Churned,2025-03-25
CUST-04021,Tech,2024-07-14,Basic,19,Active,
CUST-04022,Tech,2025-12-23,Basic,19,Active,
CUST-04023,Finance,2025-09-10,Basic,19,Active,
CUST-04024,Tech,2024-05-21,Basic,19,Active,
CUST-04025,Retail,2026-02-09,Basic,19,Active,
CUST-04026,Tech,2026-01-03,Basic,19,Active,
CUST-04027,Retail,2026-01-27,Basic,19,Active,
CUST-04028,Finance,2025-07-10,Basic,19,Active,
CUST-04029,Tech,2024-09-24,Basic,19,Active,
CUST-04030,Healthcare,2024-01-09,Pro,49,Active,
CUST-04031,Retail,2026-02-27,Pro,49,Active,
CUST-04032,Finance,2024-11-02,Pro,49,Active,
CUST-04033,Tech,2024-10-15,Basic,19,Active,
CUST-04034,Tech,2024-12-20,Basic,19,Active,
CUST-04035,Healthcare,2025-02-17,Basic,19,Active,
CUST-04036,Healthcare,2025-02-19,Enterprise,199,Active,
CUST-04037,Tech,2025-08-16,Pro,49,Active,
CUST-04038,Tech,2026-02-14,Enterprise,199,Active,
CUST-04039,Tech,2025-11-02,Basic,19,Active,
CUST-04040,Healthcare,2024-01-13,Basic,19,Active,
CUST-04041,Tech,2025-04-28,Basic,19,Active,
CUST-04042,Retail,2025-10-31,Basic,19,Active,
CUST-04043,Finance,2025-06-08,Pro,49,Active,
CUST-04044,Tech,2026-02-18,Pro,49,Active,
CUST-04045,Tech,2024-06-01,Pro,49,Active,
CUST-04046,Healthcare,2025-02-11,Enterprise,199,Active,
CUST-04047,Retail,2024-08-21,Basic,19,Churned,2025-01-24
CUST-04048,Finance,2024-08-20,Basic,19,Active,
CUST-04049,Retail,2026-01-10,Basic,19,Active,
CUST-04050,Finance,2026-02-06,Basic,19,Active,
CUST-04051,Tech,2024-08-02,Enterprise,199,Active,
CUST-04052,Finance,2025-04-30,Pro,49,Active,
CUST-04053,Tech,2024-08-27,Pro,49,Churned,2024-12-20
CUST-04054,Tech,2025-06-12,Basic,19,Active,
CUST-04055,Tech,2025-08-24,Pro,49,Active,
CUST-04056,Healthcare,2025-07-19,Enterprise,199,Active,
CUST-04057,Healthcare,2026-02-14,Basic,19,Active,
CUST-04058,Retail,2025-04-24,Pro,49,Active,
CUST-04059,Healthcare,2026-01-09,Enterprise,199,Active,
CUST-04060,Healthcare,2025-04-17,Enterprise,199,Active,
CUST-04061,Finance,2024-12-14,Enterprise,199,Active,
CUST-04062,Healthcare,2024-03-28,Basic,19,Active,
CUST-04063,Tech,2024-11-16,Basic,19,Active,
CUST-04064,Tech,2024-07-11,Basic,19,Active,
CUST-04065,Finance,2025-03-15,Basic,19,Active,
CUST-04066,Tech,2026-02-27,Pro,49,Active,
CUST-04067,Finance,2025-12-15,Pro,49,Active,
CUST-04068,Healthcare,2025-03-03,Basic,19,Active,
CUST-04069,Healthcare,2024-08-02,Pro,49,Active,
CUST-04070,Tech,2025-03-25,Enterprise,199,Active,
CUST-04071,Education,2025-04-05,Pro,49,Active,
CUST-04072,Tech,2025-07-25,Pro,49,Active,
CUST-04073,Tech,2024-01-31,Pro,49,Active,
CUST-04074,Tech,2025-01-18,Basic,19,Active,
CUST-04075,Education,2024-05-22,Basic,19,Churned,2024-07-25
CUST-04076,Finance,2025-08-14,Basic,19,Active,
CUST-04077,Tech,2024-05-11,Pro,49,Active,
CUST-04078,Tech,2024-11-08,Pro,49,Churned,2025-04-21
CUST-04079,Tech,2026-01-25,Basic,19,Active,
CUST-04080,Tech,2024-01-10,Basic,19,Active,
CUST-04081,Tech,2025-05-26,Basic,19,Active,
CUST-04082,Education,2025-11-05,Basic,19,Active,
CUST-04083,Healthcare,2024-12-29,Basic,19,Active,
CUST-04084,Finance,2024-12-13,Enterprise,199,Active,
CUST-04085,Healthcare,2024-08-18,Basic,19,Active,
CUST-04086,Finance,2025-03-05,Basic,19,Active,
CUST-04087,Education,2025-03-11,Enterprise,199,Active,
CUST-04088,Retail,2025-12-03,Basic,19,Active,
CUST-04089,Healthcare,2026-02-09,Basic,19,Active,
CUST-04090,Finance,2025-02-17,Basic,19,Active,
CUST-04091,Tech,2026-02-20,Basic,19,Active,
CUST-04092,Healthcare,2026-03-08,Basic,19,Active,
CUST-04093,Retail,2025-12-08,Pro,49,Active,
CUST-04094,Tech,2025-07-04,Basic,19,Active,
CUST-04095,Tech,2024-11-02,Basic,19,Active,
CUST-04096,Finance,2024-11-29,Pro,49,Active,
CUST-04097,Finance,2025-08-24,Basic,19,Active,
CUST-04098,Tech,2024-01-24,Basic,19,Active,
CUST-04099,Tech,2025-08-04,Pro,49,Active,
CUST-04100,Tech,2024-02-02,Basic,19,Churned,2024-03-19
CUST-04101,Tech,2024-05-22,Pro,49,Active,
CUST-04102,Tech,2024-06-06,Basic,19,Active,
CUST-04103,Tech,2024-12-04,Basic,19,Active,
CUST-04104,Education,2025-08-04,Basic,19,Active,
CUST-04105,Retail,2025-10-06,Basic,19,Active,
CUST-04106,Tech,2025-09-09,Basic,19,Active,
CUST-04107,Tech,2025-09-14,Basic,19,Active,
CUST-04108,Finance,2025-08-10,Enterprise,199,Active,
CUST-04109,Finance,2025-02-04,Basic,19,Active,
CUST-04110,Healthcare,2025-01-25,Basic,19,Active,
CUST-04111,Tech,2024-07-28,Pro,49,Active,
CUST-04112,Tech,2025-02-04,Basic,19,Active,
CUST-04113,Tech,2024-03-06,Pro,49,Active,
CUST-04114,Retail,2025-07-01,Pro,49,Active,
CUST-04115,Education,2025-01-30,Enterprise,199,Active,
CUST-04116,Tech,2024-07-11,Basic,19,Active,
CUST-04117,Education,2025-05-01,Basic,19,Active,
CUST-04118,Tech,2024-04-21,Basic,19,Active,
CUST-04119,Healthcare,2024-12-02,Basic,19,Churned,2025-05-31
CUST-04120,Tech,2025-08-06,Basic,19,Active,
CUST-04121,Education,2025-04-07,Basic,19,Active,
CUST-04122,Finance,2025-10-16,Pro,49,Active,
CUST-04123,Tech,2024-11-07,Pro,49,Active,
CUST-04124,Finance,2024-04-05,Basic,19,Active,
CUST-04125,Tech,2024-06-24,Enterprise,199,Active,
CUST-04126,Tech,2024-04-16,Pro,49,Churned,2024-07-10
CUST-04127,Tech,2025-11-22,Basic,19,Active,
CUST-04128,Education,2025-07-20,Basic,19,Active,
CUST-04129,Retail,2024-06-30,Basic,19,Churned,2024-12-06
CUST-04130,Education,2024-02-02,Enterprise,199,Active,
CUST-04131,Retail,2025-12-06,Basic,19,Active,
CUST-04132,Retail,2025-09-09,Pro,49,Active,
CUST-04133,Finance,2025-05-15,Pro,49,Churned,2025-08-24
CUST-04134,Healthcare,2024-01-28,Pro,49,Active,
CUST-04135,Education,2024-07-10,Basic,19,Active,
CUST-04136,Finance,2024-07-22,Basic,19,Active,
CUST-04137,Retail,2024-03-12,Pro,49,Active,
CUST-04138,Retail,2025-01-30,Pro,49,Active,
CUST-04139,Education,2024-10-17,Basic,19,Active,
CUST-04140,Finance,2024-07-29,Enterprise,199,Active,
CUST-04141,Finance,2024-08-26,Pro,49,Active,
CUST-04142,Finance,2024-10-25,Enterprise,199,Active,
CUST-04143,Tech,2025-11-06,Basic,19,Active,
CUST-04144,Tech,2025-06-20,Basic,19,Active,
CUST-04145,Tech,2024-03-12,Enterprise,199,Active,
CUST-04146,Healthcare,2025-04-10,Basic,19,Churned,2025-05-30
CUST-04147,Education,2024-02-28,Basic,19,Active,
CUST-04148,Healthcare,2025-01-12,Basic,19,Churned,2025-04-27
CUST-04149,Tech,2025-06-14,Enterprise,199,Active,
CUST-04150,Tech,2024-01-12,Enterprise,199,Active,
CUST-04151,Education,2024-06-24,Basic,19,Active,
CUST-04152,Finance,2024-11-30,Basic,19,Churned,2025-02-17
CUST-04153,Tech,2025-02-24,Basic,19,Active,
CUST-04154,Retail,2025-02-04,Basic,19,Active,
CUST-04155,Tech,2024-06-09,Pro,49,Active,
CUST-04156,Tech,2024-04-23,Pro,49,Churned,2024-08-25
CUST-04157,Healthcare,2024-05-12,Pro,49,Active,
CUST-04158,Retail,2025-07-03,Basic,19,Active,
CUST-04159,Tech,2025-03-04,Enterprise,199,Active,
CUST-04160,Education,2025-05-04,Basic,19,Active,
CUST-04161,Finance,2026-01-30,Enterprise,199,Active,
CUST-04162,Tech,2024-03-11,Basic,19,Active,
CUST-04163,Retail,2025-02-02,Basic,19,Active,
CUST-04164,Tech,2024-07-30,Pro,49,Active,
CUST-04165,Education,2024-05-13,Pro,49,Active,
CUST-04166,Healthcare,2024-07-29,Basic,19,Active,
CUST-04167,Education,2024-11-13,Enterprise,199,Active,
CUST-04168,Finance,2025-03-18,Basic,19,Churned,2025-05-25
CUST-04169,Tech,2025-12-27,Enterprise,199,Active,
CUST-04170,Healthcare,2025-11-11,Basic,19,Active,
CUST-04171,Retail,2025-05-01,Basic,19,Active,
CUST-04172,Tech,2024-06-11,Pro,49,Churned,2024-12-08
CUST-04173,Tech,2025-09-10,Pro,49,Active,
CUST-04174,Tech,2025-08-11,Basic,19,Active,
CUST-04175,Healthcare,2024-11-13,Basic,19,Active,
CUST-04176,Tech,2025-08-24,Basic,19,Active,
CUST-04177,Tech,2024-07-26,Enterprise,199,Active,
CUST-04178,Education,2025-05-29,Basic,19,Active,
CUST-04179,Healthcare,2026-01-03,Enterprise,199,Active,
CUST-04180,Healthcare,2025-12-02,Basic,19,Active,
CUST-04181,Healthcare,2025-04-14,Basic,19,Active,
CUST-04182,Retail,2024-10-09,Pro,49,Active,
CUST-04183,Finance,2024-07-25,Pro,49,Active,
CUST-04184,Tech,2024-01-08,Basic,19,Active,
CUST-04185,Finance,2024-05-26,Enterprise,199,Active,
CUST-04186,Healthcare,2025-04-01,Enterprise,199,Active,
CUST-04187,Finance,2024-03-06,Basic,19,Active,
CUST-04188,Education,2025-02-12,Basic,19,Active,
CUST-04189,Retail,2025-09-11,Pro,49,Active,
CUST-04190,Retail,2024-09-09,Pro,49,Active,
CUST-04191,Finance,2025-06-22,Basic,19,Active,
CUST-04192,Education,2024-12-02,Basic,19,Active,
CUST-04193,Education,2025-08-05,Pro,49,Active,
CUST-04194,Tech,2025-05-17,Pro,49,Active,
CUST-04195,Tech,2025-04-16,Basic,19,Churned,2025-07-01
CUST-04196,Finance,2025-04-18,Pro,49,Active,
CUST-04197,Tech,2025-08-12,Basic,19,Active,
CUST-04198,Retail,2024-02-10,Basic,19,Active,
CUST-04199,Finance,2026-01-24,Basic,19,Active,
CUST-04200,Finance,2024-04-03,Basic,19,Active,
CUST-04201,Finance,2024-10-21,Enterprise,199,Active,
CUST-04202,Tech,2025-10-23,Basic,19,Active,
CUST-04203,Healthcare,2025-04-12,Basic,19,Churned,2025-08-03
CUST-04204,Tech,2024-12-21,Basic,19,Active,
CUST-04205,Education,2025-12-18,Pro,49,Active,
CUST-04206,Healthcare,2025-12-29,Basic,19,Active,
CUST-04207,Finance,2024-10-31,Pro,49,Churned,2025-04-06
CUST-04208,Healthcare,2025-02-04,Basic,19,Active,
CUST-04209,Tech,2025-09-19,Enterprise,199,Active,
CUST-04210,Tech,2024-06-28,Basic,19,Active,
CUST-04211,Finance,2025-03-01,Enterprise,199,Active,
CUST-04212,Tech,2024-09-12,Basic,19,Active,
CUST-04213,Healthcare,2024-07-02,Pro,49,Active,
CUST-04214,Tech,2025-09-24,Pro,49,Active,
CUST-04215,Finance,2026-01-20,Pro,49,Active,
CUST-04216,Tech,2025-03-18,Pro,49,Active,
CUST-04217,Finance,2025-04-13,Pro,49,Churned,2025-08-09
CUST-04218,Healthcare,2025-01-28,Basic,19,Active,
CUST-04219,Tech,2025-11-05,Basic,19,Active,
CUST-04220,Finance,2024-07-06,Enterprise,199,Active,
CUST-04221,Tech,2025-12-16,Pro,49,Active,
CUST-04222,Healthcare,2025-08-05,Basic,19,Active,
CUST-04223,Tech,2024-04-07,Basic,19,Active,
CUST-04224,Retail,2025-02-06,Basic,19,Active,
CUST-04225,Tech,2025-12-16,Pro,49,Active,
CUST-04226,Tech,2024-02-14,Pro,49,Active,
CUST-04227,Tech,2024-09-02,Basic,19,Churned,2024-10-24
CUST-04228,Finance,2024-06-10,Pro,49,Churned,2024-10-09
CUST-04229,Tech,2024-10-07,Basic,19,Active,
CUST-04230,Tech,2025-10-05,Basic,19,Active,
CUST-04231,Tech,2025-07-04,Basic,19,Active,
CUST-04232,Tech,2024-10-25,Basic,19,Active,
CUST-04233,Finance,2025-11-13,Pro,49,Churned,2026-03-27
CUST-04234,Tech,2024-03-09,Pro,49,Active,
CUST-04235,Tech,2025-12-15,Enterprise,199,Active,
CUST-04236,Education,2026-01-13,Basic,19,Active,
CUST-04237,Tech,2026-01-09,Enterprise,199,Active,
CUST-04238,Retail,2024-08-10,Basic,19,Active,
CUST-04239,Tech,2025-05-20,Enterprise,199,Active,
CUST-04240,Finance,2025-02-25,Basic,19,Active,
CUST-04241,Education,2026-02-19,Basic,19,Churned,2026-03-31
CUST-04242,Retail,2025-07-20,Basic,19,Active,
CUST-04243,Finance,2024-05-04,Pro,49,Active,
CUST-04244,Healthcare,2025-01-12,Pro,49,Active,
CUST-04245,Retail,2024-03-19,Basic,19,Active,
CUST-04246,Tech,2026-02-12,Pro,49,Active,
CUST-04247,Finance,2024-04-17,Basic,19,Active,
CUST-04248,Finance,2025-05-31,Pro,49,Churned,2025-11-22
CUST-04249,Tech,2026-02-23,Basic,19,Active,
CUST-04250,Healthcare,2026-03-09,Pro,49,Churned,2026-03-31
CUST-04251,Tech,2024-11-29,Basic,19,Active,
CUST-04252,Retail,2025-02-23,Basic,19,Active,
CUST-04253,Finance,2025-04-06,Basic,19,Active,
CUST-04254,Healthcare,2024-06-17,Basic,19,Active,
CUST-04255,Finance,2024-09-15,Basic,19,Active,
CUST-04256,Tech,2024-07-31,Enterprise,199,Active,
CUST-04257,Tech,2025-06-02,Enterprise,199,Active,
CUST-04258,Finance,2024-02-15,Basic,19,Active,
CUST-04259,Education,2025-04-18,Enterprise,199,Churned,2025-08-17
CUST-04260,Tech,2024-01-28,Enterprise,199,Active,
CUST-04261,Tech,2024-03-15,Basic,19,Churned,2024-09-09
CUST-04262,Tech,2025-10-16,Basic,19,Active,
CUST-04263,Retail,2025-12-12,Enterprise,199,Churned,2026-03-31
CUST-04264,Education,2025-11-22,Pro,49,Active,
CUST-04265,Tech,2026-02-06,Pro,49,Active,
CUST-04266,Finance,2025-04-17,Basic,19,Churned,2025-08-24
CUST-04267,Healthcare,2025-01-25,Enterprise,199,Active,
CUST-04268,Tech,2024-12-17,Enterprise,199,Active,
CUST-04269,Retail,2026-02-02,Pro,49,Churned,2026-03-31
CUST-04270,Tech,2025-02-12,Pro,49,Active,
CUST-04271,Healthcare,2024-07-18,Basic,19,Active,
CUST-04272,Finance,2025-02-10,Basic,19,Active,
CUST-04273,Healthcare,2024-02-08,Pro,49,Active,
CUST-04274,Retail,2024-01-11,Pro,49,Churned,2024-07-09
CUST-04275,Tech,2024-09-13,Pro,49,Active,
CUST-04276,Tech,2024-04-27,Basic,19,Active,
CUST-04277,Healthcare,2025-12-27,Pro,49,Active,
CUST-04278,Tech,2024-05-19,Pro,49,Active,
CUST-04279,Tech,2024-11-30,Basic,19,Active,
CUST-04280,Retail,2025-11-17,Pro,49,Active,
CUST-04281,Tech,2026-02-05,Pro,49,Churned,2026-03-31
CUST-04282,Healthcare,2025-04-20,Enterprise,199,Active,
CUST-04283,Finance,2025-05-11,Pro,49,Active,
CUST-04284,Retail,2025-04-17,Basic,19,Active,
CUST-04285,Tech,2024-03-10,Basic,19,Active,
CUST-04286,Tech,2024-03-25,Basic,19,Active,
CUST-04287,Tech,2025-07-15,Pro,49,Active,
CUST-04288,Tech,2025-11-03,Basic,19,Active,
CUST-04289,Tech,2024-09-05,Basic,19,Active,
CUST-04290,Tech,2025-12-31,Basic,19,Active,
CUST-04291,Healthcare,2025-03-24,Basic,19,Active,
CUST-04292,Tech,2024-05-23,Pro,49,Active,
CUST-04293,Finance,2025-04-27,Basic,19,Active,
CUST-04294,Retail,2024-10-12,Basic,19,Active,
CUST-04295,Tech,2024-06-14,Pro,49,Active,
CUST-04296,Finance,2024-06-23,Basic,19,Active,
CUST-04297,Education,2024-01-19,Basic,19,Active,
CUST-04298,Finance,2025-09-13,Pro,49,Active,
CUST-04299,Tech,2024-04-12,Pro,49,Active,
CUST-04300,Tech,2024-06-30,Pro,49,Churned,2024-10-29
CUST-04301,Healthcare,2024-10-28,Basic,19,Active,
CUST-04302,Healthcare,2024-05-07,Pro,49,Active,
CUST-04303,Education,2025-07-01,Basic,19,Active,
CUST-04304,Healthcare,2026-01-29,Pro,49,Active,
CUST-04305,Tech,2025-02-04,Basic,19,Active,
CUST-04306,Tech,2024-06-21,Basic,19,Active,
CUST-04307,Tech,2024-03-20,Basic,19,Active,
CUST-04308,Tech,2025-11-18,Pro,49,Active,
CUST-04309,Retail,2026-02-20,Basic,19,Active,
CUST-04310,Finance,2024-01-12,Pro,49,Churned,2024-04-03
CUST-04311,Tech,2025-11-24,Enterprise,199,Active,
CUST-04312,Tech,2024-10-06,Basic,19,Active,
CUST-04313,Retail,2024-06-06,Basic,19,Active,
CUST-04314,Tech,2025-03-27,Pro,49,Active,
CUST-04315,Tech,2025-01-01,Basic,19,Active,
CUST-04316,Tech,2024-07-01,Basic,19,Active,
CUST-04317,Healthcare,2024-08-09,Basic,19,Active,
CUST-04318,Retail,2026-01-01,Basic,19,Active,
CUST-04319,Tech,2024-02-05,Pro,49,Active,
CUST-04320,Tech,2025-11-22,Basic,19,Active,
CUST-04321,Tech,2025-06-29,Pro,49,Active,
CUST-04322,Healthcare,2024-08-09,Enterprise,199,Active,
CUST-04323,Tech,2025-03-28,Basic,19,Active,
CUST-04324,Retail,2025-12-14,Pro,49,Active,
CUST-04325,Tech,2024-02-18,Enterprise,199,Active,
CUST-04326,Healthcare,2025-10-12,Basic,19,Active,
CUST-04327,Retail,2025-06-19,Basic,19,Active,
CUST-04328,Tech,2025-10-18,Pro,49,Active,
CUST-04329,Finance,2025-11-09,Basic,19,Active,
CUST-04330,Education,2026-01-03,Pro,49,Active,
CUST-04331,Finance,2025-11-06,Basic,19,Active,
CUST-04332,Tech,2024-04-15,Basic,19,Active,
CUST-04333,Finance,2025-02-03,Pro,49,Churned,2025-03-30
CUST-04334,Education,2025-12-07,Enterprise,199,Active,
CUST-04335,Healthcare,2024-11-11,Pro,49,Active,
CUST-04336,Tech,2025-03-30,Basic,19,Active,
CUST-04337,Finance,2024-02-23,Basic,19,Active,
CUST-04338,Healthcare,2025-09-04,Basic,19,Active,
CUST-04339,Healthcare,2024-01-05,Pro,49,Churned,2024-05-24
CUST-04340,Finance,2024-02-19,Basic,19,Active,
CUST-04341,Finance,2026-03-01,Basic,19,Active,
CUST-04342,Healthcare,2025-01-21,Pro,49,Active,
CUST-04343,Tech,2026-02-24,Enterprise,199,Active,
CUST-04344,Tech,2024-07-25,Enterprise,199,Active,
CUST-04345,Finance,2024-09-12,Basic,19,Active,
CUST-04346,Retail,2025-01-18,Enterprise,199,Active,
CUST-04347,Finance,2024-09-01,Basic,19,Active,
CUST-04348,Tech,2024-07-23,Basic,19,Active,
CUST-04349,Tech,2024-04-03,Basic,19,Active,
CUST-04350,Tech,2024-01-17,Basic,19,Active,
CUST-04351,Tech,2025-03-07,Basic,19,Active,
CUST-04352,Retail,2024-01-29,Basic,19,Active,
CUST-04353,Retail,2024-01-15,Pro,49,Active,
CUST-04354,Tech,2024-12-11,Basic,19,Active,
CUST-04355,Finance,2024-07-15,Pro,49,Active,
CUST-04356,Tech,2025-11-27,Pro,49,Active,
CUST-04357,Education,2025-11-16,Pro,49,Active,
CUST-04358,Education,2024-03-05,Pro,49,Active,
CUST-04359,Finance,2024-08-13,Basic,19,Churned,2025-01-25
CUST-04360,Tech,2024-04-08,Pro,49,Active,
CUST-04361,Finance,2025-11-11,Basic,19,Active,
CUST-04362,Tech,2024-06-20,Basic,19,Active,
CUST-04363,Tech,2026-01-11,Pro,49,Active,
CUST-04364,Tech,2024-06-20,Basic,19,Active,
CUST-04365,Tech,2024-02-15,Basic,19,Active,
CUST-04366,Finance,2025-03-01,Basic,19,Active,
CUST-04367,Finance,2025-06-08,Enterprise,199,Active,
CUST-04368,Tech,2024-04-20,Basic,19,Active,
CUST-04369,Tech,2024-11-30,Basic,19,Active,
CUST-04370,Healthcare,2024-11-26,Basic,19,Active,
CUST-04371,Tech,2025-07-29,Basic,19,Active,
